id,smiles
CHEMBL426386,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(O)c(C)c5
CHEMBL193986,C[C@H]1CCO[C@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1
CHEMBL3138348,C[C@@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](CC[C@@]4(C)[C@H]3C[C@@H](O)[C@@]12C)OCCNC(=O)CCCc5ccc(CN(Cc6ccc(Oc7ccccc7)cc6)c8cccc(NS(=O)(=O)C)c8C)cc5
CHEMBL3126952,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(nnc3[nH]2)c4ccccc4)C(F)(F)F
CHEMBL526566,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NCC(C)(C)C)C(=O)CO
CHEMBL1254994,COc1ccc(F)cc1C(C)(C)CC(O)(Cn2ccc3ncccc23)C(F)(F)F
CHEMBL237973,CCC1(CC(O)(CNC(=O)c2cnn(c2N)c3ccc(F)cc3)C(F)(F)F)CCCc4ccccc14
CHEMBL1835807,CCN(CC)c1cc2OC(=O)C=Cc2cc1c3ccccc3
CHEMBL3126954,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cncnc3[nH]2)C(F)(F)F
CHEMBL381387,COc1ccccc1c2ccc3NC(C)(C)C=C(CSC4CCCCC4)c3c2
CHEMBL2022660,C[C@]12Cc3cnn(c3C=C1CC[C@H]4[C@@H]5CC[C@](O)(C(=O)CSc6ccc7ccccc7n6)[C@@]5(C)C[C@H](O)[C@H]24)c8ccccc8
CHEMBL1395,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL3126955,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nccnc3[nH]2)C(F)(F)F
CHEMBL540936,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7nccn7C)cn6C)cn5C
CHEMBL3126935,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nc(ncc3[nH]2)c4ccccc4)C(F)(F)F
CHEMBL3576885,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cc[nH]n5)c6ccc(F)cc6
CHEMBL231413,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]4OCC5=CC(=O)CCC5=C24
CHEMBL65929,CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4OC(=C5SCCCS5)c3c12
CHEMBL4083216,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2c3ccc(F)cc3)c1)c4cccc(OS(=O)(=O)O)c4
CHEMBL206375,CC1(C)Nc2ccc(cc2C(=C1)CSCC=C)c3cccc(O)c3Cl
CHEMBL395706,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4cccc(C)c4)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL222515,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(Oc6ccccc6)cc5
CHEMBL379024,COc1ccc(F)cc1c2ccc3NC(C)(C)C=C(CSCCc4ccccc4)c3c2
CHEMBL302166,COc1cccc2OC(c3ccccn3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL1096467,OC(c1ccc(F)c(c1)C#N)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL1083784,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F
CHEMBL206278,COc1ccc(F)cc1c2ccc3NC(C)(C)C=C(CSCC=C)c3c2
CHEMBL3093459,Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(COc2ccccc2)C(F)(F)F
CHEMBL232249,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3ccc(Cl)c(Cl)c3Cl
CHEMBL3358952,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)S(=O)(=O)C)C(F)(F)F)c3cccc4CCS(=O)(=O)c34
CHEMBL380790,C[C@@H]1CCO[C@@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1
CHEMBL3421873,CC[C@@]12C[C@](O)(C=C)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4
CHEMBL390644,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL3421875,CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccc(C)cc4
CHEMBL416278,CC\C=C/CC1Oc2cccc(OC)c2c3ccc4NC(C)(C)C=C(C)c4c13
CHEMBL237807,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cccc(Cl)c2Cl)C(F)(F)F
CHEMBL1479,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C
CHEMBL195972,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4cc5ccccc5s4)c6ccc(F)cc6
CHEMBL3904106,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(ccc4[C@H]3[C@H](C[C@]12C)OCc5ccccc5Cl)C(=O)Nc6cccnc6C
CHEMBL3094478,CCC(Cc1cc(Cl)cc(Cl)c1)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL635,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL1908373,CN(C)c1ccc(cc1)[C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL418684,CC1=CC(C)(C)Nc2ccc3c(COc4c(F)cc(F)cc34)c12
CHEMBL197161,CC(C)(CC(O)(Cc1ccccc1)C(=O)Nc2ccc3C(=O)OCc3c2)c4ccccc4
CHEMBL1940554,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CSc5nc6ncccc6[nH]5
CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL237377,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc(Cl)ccc2Cl)C(F)(F)F
CHEMBL266282,COc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL235591,CC1(CC(O)(CN2C=CC(=O)c3ccccc23)C(F)(F)F)CCCc4ccccc14
CHEMBL1911650,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3cc(ccc3[nH]2)C#N)C(F)(F)F
CHEMBL250425,CCC1=N[C@]2(CC[C@H]3[C@@H]4CCC5=CC(=O)CCC5=C4[C@H](C[C@]23C)c6ccc(cc6)N(C)C)C(=C)O1
CHEMBL223675,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5cc(C)c(OCC=C)c(Cl)c5
CHEMBL563289,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C
CHEMBL4092066,CC1(C)C[C@@](O)([C@@H](Nc2cccc3NC(=O)C=Cc23)c4ccc(F)c(O)c14)C(F)(F)F
CHEMBL3094476,CCC(Cc1cc(C)cc(C)c1)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL3233270,CCC(O)(Cc1cc2ccncc2[nH]1)CC(C)(C)c3cc(F)ccc3OC
CHEMBL194012,C[C@H]1OC2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O[C@@H]1C
CHEMBL194013,C[C@]12Cc3cnn(c3C=C1CC[C@]24OC[C@H](O4)C=C)c5ccc(F)cc5
CHEMBL3233272,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C(C)(C)C
CHEMBL3233273,CCC(C)(C)C(O)(Cc1cc2ccncc2[nH]1)CC(C)(C)c3cc(F)ccc3OC
CHEMBL457977,Fc1ccc(cc1)c2c3cccc(c3nn2Cc4ccccc4F)C(F)(F)F
CHEMBL184508,CC(N(Cc1ccccc1)c2cccc(NS(=O)(=O)C)c2C)c3ccccc3
CHEMBL3233276,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C4CCCC4
CHEMBL397919,COc1c(O)ccc2O\C(=C/c3sccc3\C(=N\O)\C)\c4c(ccc5NC(C)(C)C=C(C)c45)c12
CHEMBL3233278,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4
CHEMBL3233279,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C(C)(C)C
CHEMBL1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]34O[C@@H]3C[C@@]5(C)[C@@H](CC[C@@]56CCC(=O)O6)[C@H]14
CHEMBL3233277,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C(C)(C)C
CHEMBL3261422,CC(CS(=O)(=O)c1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C
CHEMBL1096126,Cc1ccccc1C(O)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL3094486,CC[C@@H](Cc1ccc(O)cc1)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL1253818,COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc2cc3ccncc3[nH]2)C(F)(F)F
CHEMBL3964502,C[C@H](NC(=O)CO)[C@H](Oc1ccc2c(cnn2c3ccc(F)cc3)c1)c4ccc(cc4)S(=O)(=O)C
CHEMBL1644765,C[C@@H]1[C@H](O)C(C)(C)Nc2c(C)cc(c(Cl)c12)c3cccc4cc[nH]c34
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
CHEMBL2087282,OC(=O)Cc1ccc(cc1)N(Cc2ccccc2)Cc3ccc(Oc4ccccc4)cc3
CHEMBL3094474,CCC(Cc1ccc(C)cc1C)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL335996,COc1ccccc1\C=C\2/Oc3ccc(F)cc3c4ccc5NC(C)(C)C=C(C)c5c24
CHEMBL564332,CCN(CC(O)(CNC(=O)c1cnn(c1N)c2ccccc2)C(F)(F)F)S(=O)(=O)c3ccc(F)cc3
CHEMBL429114,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@]34N=COC4=C)[C@@H]5CCC6=CC(=O)CCC6=C25
CHEMBL335992,CC1=CC(C)(C)Nc2ccc(cc12)c3csc(c3)C#N
CHEMBL3094477,CCC(Cc1cc(F)cc(F)c1)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL228326,COc1cc(ccc1O)[C@@H]2O[C@@H]([C@@H](C)[C@H]2C)c3ccc(O)c(OC)c3
CHEMBL559942,CCN(CC(O)(CNc1cc(C)cc2c1cnn2c3ccccc3)C(F)(F)F)C(=O)c4ccccc4
CHEMBL139835,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(=O)C
CHEMBL233243,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3cccc(Cl)c3Cl
CHEMBL389795,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3cc(Cl)cc(Cl)c3
CHEMBL235689,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc(Cl)cc(c2)C#N)C(F)(F)F
CHEMBL68083,Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(F)cc3F
CHEMBL304482,COc1cccc(c1)C2Oc3cccc(OC)c3c4ccc(NS(=O)(=O)C)cc24
CHEMBL1682439,C[C@@H]1[C@@H](O)C(C)(C)Nc2c(Cl)c(F)c(c(F)c12)c3cccc4cc[nH]c34
CHEMBL433586,C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O
CHEMBL3582114,Cc1onc(C)c1c2cc3c(NC(C)(C)C(=O)C3(C)C)c4OCOc24
CHEMBL3666804,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2c3cccc(c3)C(=O)N[C@H]4CCS(=O)(=O)C4)c1)c5ccc6OCCOc6c5
CHEMBL195723,C[C@]12Cc3cnn(c3C=C1CCC24O[C@H](C=C)[C@H](O4)C=C)c5ccc(F)cc5
CHEMBL374732,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5cc(C)c(OCCO[C@H]6CC[C@@]7(C)[C@H](C[C@@H](O)[C@H]8[C@@H]9CC[C@H]([C@H](C)CCC(=O)O)[C@@]9(C)[C@@H](O)C[C@H]78)C6)c(C)c5
CHEMBL4096901,CCOc1ncc(C)c2NC(=C(C#N)[C@@H](c3ccc(cc3OC)C#N)c12)C
CHEMBL3126949,Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3ncncc3[nH]2)C(F)(F)F
CHEMBL3126948,Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3nnccc3[nH]2)C(F)(F)F
CHEMBL3126947,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3cccc(c3)S(=O)(=O)C
CHEMBL292721,COc1cccc2OC(c3ccccc3)c4cc(N)ccc4c12
CHEMBL3126945,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3cc(Cl)cc4CCOc34
CHEMBL3126944,CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3cc(F)cc4CCOc34
CHEMBL3126943,Cc1ccccc1C(C)(C)CC(O)(Cc2cc3ncncc3[nH]2)C(F)(F)F
CHEMBL1668078,C[C@@H](CNc1cc(C)cc2c1cnn2c3cccc(NC4CC4)c3)NS(=O)(=O)c5c(C)cc(C)cc5C
CHEMBL1094527,OC(c1cccc(c1)C#N)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F
CHEMBL563916,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)C
CHEMBL1682432,C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)c(F)c(cc12)c3cccc4cc[nH]c34
CHEMBL364031,C[C@]12Cc3cnn(c3C=C1CC[C@@]24OC[C@@H](O4)C=C)c5ccc(F)cc5
CHEMBL2087288,OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3F)cc2)Cc4cc(F)cc(F)c4)c(Br)c1
CHEMBL4082878,CC(C)(CC(O)(CNc1cccc2C(=O)NC=Cc12)C(F)(F)F)c3cccc(F)c3O
CHEMBL395717,COc1c(O)ccc2O\C(=C/c3sccc3C#N)\c4c(ccc5NC(C)(C)C=C(C)c45)c12
CHEMBL244535,COc1c(O)ccc2O\C(=C/c3sccc3C(=O)C)\c4c(ccc5NC(C)(C)C=C(C)c45)c12
CHEMBL233249,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4F)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL45720,COc1cccc2OC(CC=C(C)C)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL3094481,CCC(Cc1ccc(OC)c(C)c1C)NS(=O)(=O)c2c(C)cc(C)cc2C
CHEMBL559302,CN(C)c1ccc(cc1)[C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4)[C@@H]5CCC6=CC(=O)CCC6=C25
CHEMBL28157,Fc1cc(cc(c1)c2ccc3N=C(S)C4(CCCCC4)c3c2)C#N
CHEMBL194301,Cc1cc(C)cc(CC(O)(CC(C)(C)c2cc(F)ccc2O)C(=O)Nc3ccc4C(=O)OCc4c3)c1
CHEMBL371311,C[C@]12Cc3cnn(c3C=C1CCC24OCCO4)c5ccc(F)cc5
CHEMBL2087285,OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3)cc2)Cc4cc(F)cc(F)c4)c(Br)c1
CHEMBL196051,CC(C)(CC(O)(Cc1ccccc1)C(=O)Nc2ccc3C(=O)OCc3c2)c4cc(F)ccc4O
CHEMBL2087283,OC(=O)Cc1cc(Br)c(N(Cc2ccccc2)Cc3ccc(Oc4ccccc4)cc3)c(Br)c1
CHEMBL382346,COc1ccccc1c2ccc3NC(C)(C)C=C(CSc4ccccc4)c3c2
CHEMBL1085853,CCNS(=O)(=O)c1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F
CHEMBL414449,CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)S[C@@H]6CCOC6=O
CHEMBL221646,COc1cc(F)c([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]4CCC5=CC(=O)CCC5=C24)c(OC)c1
CHEMBL417202,CNc1cccc(c1)C2Oc3cccc(OC)c3c4ccc(NS(=O)(=O)C)cc24
CHEMBL65074,COc1cccc2OC(c3ccccc3)c4cc(ccc4c12)N(C)S(=O)(=O)C
CHEMBL3358951,CC(C)S(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(=O)N)C(F)(F)F)[nH]c2cn1
CHEMBL3358931,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)S(=O)(=O)C)C(F)(F)F
CHEMBL3358933,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4cccc(F)c4
CHEMBL3358932,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4ccccc4
CHEMBL3358935,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)N4CCOCC4)C(F)(F)F
CHEMBL3358934,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4ccc(F)cc4
CHEMBL2024021,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CSc5oc6ccccc6n5)[C@@]4(C)C[C@H](O)[C@H]23
CHEMBL3358936,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4cccc(O)c4
CHEMBL3358939,CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4cccc(c4)C(=O)N
CHEMBL3605932,CS(=O)(=O)Nc1cccc2c(c[nH]c12)c3cccc(Cl)c3
CHEMBL1668077,CC(C)Nc1cccc(c1)n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc23
CHEMBL1381098,S=C=Nc1cccc2ccccc12
CHEMBL3233280,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4
CHEMBL393819,CCC1(CC(O)(CN2C=CC(=O)c3ccccc23)C(F)(F)F)CCCc4ccccc14
CHEMBL81591,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccccc4)c5ccc(F)cc5
CHEMBL65354,COc1cccc2OC(c3cccc(F)c3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL304877,COc1cccc2OC(c3ccc(Cl)c(Cl)c3)c4cc(NS(=O)(=O)C)ccc4c12
CHEMBL2087284,OC(=O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3)cc2)Cc4cccc(F)c4)c(Br)c1
CHEMBL541765,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8cc(NC(=O)c9nccn9C)cn8C)cn7C)cn6C)cn5C
CHEMBL3578271,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(Cl)ccc4[nH]3)c5ccc(F)cc5
CHEMBL428011,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC4CC4)[C@@H]5OCC6=CC(=O)CCC6=C25
CHEMBL428012,COCC#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@](C)(C[C@]12C)c5ccc(cc5)N(C)C
CHEMBL195021,CC(C)(CC(C)(O)C(=O)Nc1ccc2C(=O)OCc2c1)c3ccccc3
CHEMBL1083709,CC(C)S(=O)(=O)Nc1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F
CHEMBL3940435,Clc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccc(Oc4ccccc4)cc3
CHEMBL439234,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@]34N=C(C)OC4=C)[C@@H]5CCC6=CC(=O)CCC6=C25
CHEMBL549778,COc1ccc(cc1)[C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc4ccccc4)[C@@H]5CCC6=CC(=O)CCC6=C25
CHEMBL3605933,COc1ccccc1c2c[nH]c3c(NS(=O)(=O)C)cccc23
CHEMBL132193,CC1=CC(C)(C)Nc2ccc(cc12)c3ccc(C#N)s3
CHEMBL235060,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc(C)cc2)C(F)(F)F
CHEMBL385450,CCCCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14
CHEMBL550258,CCN(CC(O)(CNc1cccc2c1cnn2c3ccc(F)cc3)C(F)(F)F)C(=O)c4c(C)cccc4C
CHEMBL204332,CCC(C)CSCC1=CC(C)(C)Nc2ccc(cc12)c3ccccc3OC
CHEMBL500897,C[C@H](NC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO)c5ccccc5
CHEMBL305393,COc1cccc2OC(c3ccccc3)c4cc(NCc5ccccc5)ccc4c12
CHEMBL392499,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc(C)cc(Cl)c2)C(F)(F)F
CHEMBL1940553,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CSc5nc6cccnc6s5
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
CHEMBL3261172,C[C@@H](CNc1ccc2ncccc2c1)NS(=O)(=O)c3c(C)cc(C)cc3C
CHEMBL1501,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C
CHEMBL388432,CC(Cc1c[nH]c2cc(F)ccc12)NS(=O)(=O)c3c(C)cc(C)cc3C
CHEMBL1400945,CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N
CHEMBL1504,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
CHEMBL1911542,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3ccccc3[nH]2)C(F)(F)F
CHEMBL499630,CCCCCNC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO
CHEMBL4101996,COC(=O)Nc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccc(Oc4ccccc4)cc3
CHEMBL48283,COc1cccc2OC(CC(=C)C)c3c(ccc4NC(C)(C)C=C(C)c34)c12
CHEMBL1254734,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C(F)(F)F
CHEMBL1254735,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C(F)(F)F
CHEMBL1762199,CO\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4cc[nH]c34
CHEMBL1097475,CC(O)(c1ccc(F)cc1)c2ccc3c(cnn3c4ccc(F)cc4)c2
CHEMBL3358950,CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(=O)N)C(F)(F)F)[nH]c2cn1
CHEMBL214333,CCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCOc4ccccc14
CHEMBL2022658,C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@H]5[C@@H]6CC[C@](O)(C(=O)CSc7ccccn7)[C@@]6(C)C[C@H](O)[C@H]25
CHEMBL1911546,COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cccc(c3[nH]2)C(F)(F)F)C(F)(F)F
CHEMBL327757,COCOc1cccc(c1)C2Oc3cccc(OC)c3c4ccc5NC(C)(C)C=C(C)c5c24
CHEMBL2419301,CC1NC(=O)C(=C1c2cc(C)c3OCC(=O)Nc3c2)c4ccc(F)cc4
CHEMBL193404,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(Cl)s4)c5ccc(F)cc5
CHEMBL365818,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccncc4)c5ccc(F)cc5
CHEMBL1911656,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c3cc(F)cc4CCOc34
CHEMBL65690,CC(=C\C=C\1/Oc2ccc(F)cc2c3ccc4NC(C)(C)C=C(C)c4c13)C
CHEMBL194059,C[C@]12Cc3cnn(c3C=C1CC[C@]24OC[C@@H](O4)C=C)c5ccc(F)cc5
